# File test_mc.csv
# Generated by data_dfs_to_azcsv
# February 12, 2018
# Dataset MC_Actin (81, 96)
Step1Channel1   MC_Actin
Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
65.0,14893.9932747731,13930.623331363,14323.4976661002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14213.116130095501,14794.1079672073,14550.1868623046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15022.232932538402,15607.202645725902,15225.8732967775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12826.1520941075,13976.1640121008,14033.1513620335,15315.301312155902,15355.926589988001,15958.4303497326,NaN,NaN,NaN,NaN,NaN,NaN,13871.5496756498,14621.419261298,15360.654898434399,15785.3179468511,16522.9105647814,17066.5055796745,NaN,NaN,NaN,NaN,NaN,NaN,12867.140657596101,14651.3434620105,14837.0477851711,15172.3456424078,15858.077089398601,15845.235874516698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.5,14760.7027123269,13816.5349669773,14202.6285610167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14085.7479839715,14658.689889643101,14420.8670266699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14889.452418091101,15467.9387402602,15091.3410901035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12701.194796535701,13841.6547475103,13909.8999713296,15182.356404681299,15232.7021721501,15830.563089956,NaN,NaN,NaN,NaN,NaN,NaN,13727.264304281101,14475.4523779793,15216.9353839833,15643.763448628,16381.702313056101,16919.463178936698,NaN,NaN,NaN,NaN,NaN,NaN,12740.6456779493,14502.1143385471,14696.7938322673,15035.1189144402,15721.8459744105,15711.5238477577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0,14626.127152609299,13701.8619471373,14081.416648991999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13957.339247548602,14523.572219535,14292.1839231956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14755.1267454668,15328.4322796833,14957.7129353066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12575.7140948548,13707.572288438001,13788.7806957865,15051.602820684198,15110.1105597932,15702.004226725301,NaN,NaN,NaN,NaN,NaN,NaN,13582.137120698,14330.1689698434,15074.0610066917,15502.8513914294,16236.327694113,16772.4259756249,NaN,NaN,NaN,NaN,NaN,NaN,12614.2402164344,14353.7450036432,14558.471717908898,14899.0515980454,15586.5127552297,15579.657820255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.5,14491.5291661607,13586.784990828799,13960.2819075306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13829.0302872698,14389.106998753101,14164.5479075029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14620.584853094399,15190.136365468401,14824.842967653201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12449.3401783852,13574.905856020401,13668.212165134099,14922.4851333927,14987.4286293513,15571.5396115245,NaN,NaN,NaN,NaN,NaN,NaN,13435.903669993799,14186.7117262994,14932.428468105902,15362.6644007073,16091.2977806952,16625.7657486706,NaN,NaN,NaN,NaN,NaN,NaN,12487.7662248274,14207.030901166101,14421.822118689799,14764.0885069243,15452.4382355868,15449.7513110525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0,14355.043382862199,13470.426034543001,13838.959109161202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13699.386870151398,14254.0216863094,14037.515829671202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14485.4296664148,15052.7700963339,14692.7755315598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12321.4182951286,13443.677798184199,13549.1780342622,14793.9002229039,14863.441399516101,15438.467739015501,NaN,NaN,NaN,NaN,NaN,NaN,13288.9915656932,14044.0322940542,14790.6075280891,15222.9560163204,15946.730130503502,16477.7850690442,NaN,NaN,NaN,NaN,NaN,NaN,12360.7119460754,14061.4798117252,14286.3008174484,14630.1253113469,15318.675153985601,15320.4789898622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.5,14218.204747181599,13354.0046805471,13718.1768639447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13569.458899423702,14121.4611818371,13911.206257231499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14349.717846136698,14916.032925721101,14561.285166548301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12193.0425770204,13313.642617468999,13431.4814969568,14665.8907543212,14738.666283818799,15304.157852460801,NaN,NaN,NaN,NaN,NaN,NaN,13141.4614087094,13902.323054331699,14648.7083158713,15084.204771769299,15800.8588150437,16327.9838128186,NaN,NaN,NaN,NaN,NaN,NaN,12232.972906364399,13916.5462138964,14152.379925494599,14497.948593958601,15184.8974542754,15190.7696608878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0,14079.3480378947,13236.224477251799,13596.479328373302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13438.2208177216,13990.4179378206,13783.854370511799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14212.2388474582,14778.0306744744,14428.7481990253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12062.5687364486,13184.8326636911,13312.2799140677,14536.3311774852,14611.6074723985,15165.387459276699,NaN,NaN,NaN,NaN,NaN,NaN,12992.491835975901,13760.760570468601,14505.4771715358,14945.8037326512,15653.4700316055,16175.027529173998,NaN,NaN,NaN,NaN,NaN,NaN,12103.5819521819,13772.229690681,14019.0985512502,14366.943772231201,15049.7259124088,15058.9807984836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.5,13939.6807035582,13116.4851341817,13472.8498542901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13305.3406810379,13858.590286184599,13656.5386014774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14073.1258024068,14639.6575176537,14294.9741108695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11930.0919884201,13056.4977236303,13192.0288083523,14404.3050482337,14479.8963049793,15022.4039747862,NaN,NaN,NaN,NaN,NaN,NaN,12842.3933692484,13618.3217890446,14360.3028052054,14805.6706806498,15503.3752184651,16021.5419289595,NaN,NaN,NaN,NaN,NaN,NaN,11972.473721633702,13627.809528708402,13884.9581262606,14235.4289203284,14911.5689307994,14924.153258471499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0,13798.1250721904,12994.623802001499,13345.656261098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13170.0587658189,13725.4383438671,13527.569211856398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13931.024978713502,14498.262198366001,14158.48263346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11795.174983061499,12925.6296393176,13070.2225815892,14269.1570421289,14344.128799203001,14875.536601823502,NaN,NaN,NaN,NaN,NaN,NaN,12690.6013306522,13473.571811113,14212.0369532845,14662.2634674137,15349.566475193602,15866.1983158801,NaN,NaN,NaN,NaN,NaN,NaN,11839.600285870802,13481.2947868698,13749.0531745026,14102.389503761498,14769.667020403502,14785.892619914399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.5,13654.7351365581,12870.292174057,13215.404790052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13032.872157670201,13589.6441662704,13395.8643580299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13786.0419413083,14353.108817314,14017.6070455182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11657.8146307595,12792.1313576682,12945.388679146101,14130.228874561899,14203.3519417476,14724.5904778427,NaN,NaN,NaN,NaN,NaN,NaN,12536.2747839257,13326.180710319099,14060.760766711499,14514.3256515933,15191.923540213602,15709.415801983601,NaN,NaN,NaN,NaN,NaN,NaN,11704.8407294055,13332.1473555879,13610.406904553502,13966.1720023751,14623.8615469038,14642.7815549204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0,13508.3196060615,12740.9838566393,13080.1471899809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12892.796895598402,13448.3009989827,13260.075781136899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13637.3213741674,14203.1535992808,13871.3143491956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11517.396614346699,12654.1153781868,12816.510541432901,13986.8774238925,14057.4566990126,14569.239989179,NaN,NaN,NaN,NaN,NaN,NaN,12379.3890348085,13174.332871037299,13905.5279541842,14361.0219484419,15030.1445245629,15550.911144349198,NaN,NaN,NaN,NaN,NaN,NaN,11566.8532899586,13179.8523342979,13467.4777411884,13825.8296655511,14473.4958624718,14494.224568793401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.5,13360.503087156001,12607.347529355,12940.387136852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12750.695748504499,13302.1873411766,13120.6128751117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13485.715306496299,14049.2801782034,13720.679576688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11375.9912215244,12511.008704548602,12683.688810048701,13839.0759352421,13907.0343324095,14411.3164296323,NaN,NaN,NaN,NaN,NaN,NaN,12220.8619451959,13018.2283585122,13746.2585547533,14202.5081553948,14864.134251945301,15391.651605338999,NaN,NaN,NaN,NaN,NaN,NaN,11426.672865808401,13024.7463358475,13320.0786038395,13680.22825994,14318.217259725801,14340.396640725301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0,13210.4972902422,12469.8342474605,12796.5424973848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12606.9545789603,13152.2509190282,12976.1721641409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13331.6328483564,13890.4839382418,13564.71490474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11232.3136425541,12363.0798078295,12545.2129072743,13686.0967146584,13752.999776391101,14251.1457997867,NaN,NaN,NaN,NaN,NaN,NaN,12060.3491037388,12858.412540438301,13581.952416991498,14039.2066943124,14693.973680213601,15224.7026473082,NaN,NaN,NaN,NaN,NaN,NaN,11283.883080701202,12865.516340741002,13168.421756611999,13530.2308107372,14157.965607735401,14181.9331031597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.5,13058.7020618877,12328.6517899679,12650.3562458873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12461.710356200701,12998.670257458301,12827.8103091923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13175.821412821999,13727.8894750908,13404.3076090218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11087.5791745914,12211.7745897784,12401.645798264399,13527.7963878544,13593.801477121899,14088.493549088898,NaN,NaN,NaN,NaN,NaN,NaN,11898.4561050926,12694.745678087,13412.827292813301,13871.5150294002,14519.7370488257,15050.317909215,NaN,NaN,NaN,NaN,NaN,NaN,11137.7997414599,12703.6169419871,13011.540952340802,13374.8167097984,13993.1571060142,14018.4995255823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0,12905.9809160968,12184.586566874099,12500.788815059399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12315.2592609198,12842.3565532052,12675.459363510801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13017.9984084919,13560.887598597801,13240.294595668898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10942.3731511735,12055.9875030579,12252.5807842239,13364.254044068899,13431.0560908026,13923.6068496487,NaN,NaN,NaN,NaN,NaN,NaN,11736.3739609198,12527.1058052649,13239.9352876375,13700.2465125189,14341.495819579799,14869.6846499219,NaN,NaN,NaN,NaN,NaN,NaN,10989.1676249843,12538.469618076899,12849.534861133601,13214.818458866599,13822.8985426892,13851.6211144362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.5,12752.9347794551,12039.2454835484,12349.2808892103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12168.503489563602,12684.1572448992,12520.510920910401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12859.372002428301,13390.4168639334,13073.2185496927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10796.9573220664,11897.107370470701,12098.9723705707,13196.2536493358,13265.311807747701,13757.264781213898,NaN,NaN,NaN,NaN,NaN,NaN,11573.994472068898,12356.846155378898,13063.7340100979,13525.9733851503,14160.5847979216,14683.4123016153,NaN,NaN,NaN,NaN,NaN,NaN,10838.9373013049,12370.399265949,12683.4787308866,13050.594599723101,13648.728864513401,13682.883903624699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0,12598.8947992633,11892.4578272969,12196.343688191699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12021.489919830901,12523.988837828601,12362.234703677399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12699.7379596554,13216.3151094582,12902.9736126235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10650.396773699,11736.013832018301,11942.265389001299,13024.8793358639,13100.6136182866,13589.308353099199,NaN,NaN,NaN,NaN,NaN,NaN,11411.3262652252,12184.3745253946,12885.1501562474,13348.6576652979,13976.7786610327,14493.4357570809,NaN,NaN,NaN,NaN,NaN,NaN,10686.3033169229,12198.628954208601,12513.4552330914,12883.0615265653,13472.525947542299,13512.6098667122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.5,12444.2431138867,11744.801921344098,12042.5831093128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11873.9391796324,12361.685487409499,12201.744010486102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12539.2698500605,13039.5158234865,12730.7820472931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10504.2215358416,11572.4527177058,11784.6416515817,12852.0348917173,12936.8420470585,13419.882402251102,NaN,NaN,NaN,NaN,NaN,NaN,11248.9620125079,12010.174576276799,12705.9916097219,13169.155399755,13791.3232634951,14303.272502169099,NaN,NaN,NaN,NaN,NaN,NaN,10531.086620009499,12025.1259272899,12340.421354741598,12712.3134900897,13295.282407979099,13341.038182652801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0,12289.4407549976,11596.578216214099,11887.1388417458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11726.0966847579,12197.3563709213,12039.1703715728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12378.086821988101,12861.0221989202,12557.0670032643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10358.182314113299,11407.107636242199,11625.999800367801,12677.9717322059,12776.1271540402,13249.74763845,NaN,NaN,NaN,NaN,NaN,NaN,11087.469746293502,11834.995792923899,12527.155269261899,12988.8196864207,13605.8796708666,14113.8146292894,NaN,NaN,NaN,NaN,NaN,NaN,10373.0599197813,11850.017682222,12167.4629996525,12540.270430159399,13117.2804111477,13168.7318773777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.5,12134.3264106848,11447.811565136899,11731.320807713799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11578.139057545,12032.1152111367,11875.769368511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12217.2810287625,12682.182491786001,12382.341103386201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10212.2364736244,11241.289750026599,11467.8463209411,12505.054649027701,12618.980962996102,13080.1755804411,NaN,NaN,NaN,NaN,NaN,NaN,10926.000272305699,11659.978376975,12348.3695605938,12808.379600679,13420.6912010827,13924.7154640678,NaN,NaN,NaN,NaN,NaN,NaN,10211.3515179895,11674.9428363157,11994.9118124448,12367.728126428401,12940.2361029462,12996.5034431914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0,11978.643764688,11298.7173723684,11575.0061324574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11430.037969208899,11865.914730035,11711.3518034228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12056.2713714603,12503.3739040059,12207.5723716896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10066.4026947408,11075.5528486209,11310.5400368749,12332.7110130321,12464.5160385627,12909.795062769199,NaN,NaN,NaN,NaN,NaN,NaN,10764.9045055754,11485.640868473798,12170.0700628873,12627.770967954099,13235.6992697657,13736.595780778101,NaN,NaN,NaN,NaN,NaN,NaN,10047.185664249399,11499.781827078401,11823.4541610894,12195.0570051051,12763.7341711826,12823.7694263101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.5,11823.089899567,11149.626541017,11418.7145022321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11281.770000356299,11699.450796898702,11546.9699625121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11895.786485511799,12325.3031200107,12033.805312918501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9921.39804936056,10910.5423633499,11153.7411014183,12160.9648420373,12306.4770257329,12743.3182885105,NaN,NaN,NaN,NaN,NaN,NaN,10604.4740722006,11312.264109533999,11992.8783169754,12447.9050148574,13052.0990710976,13548.2013829685,NaN,NaN,NaN,NaN,NaN,NaN,9882.02708051713,11326.3460750957,11653.9045807581,12022.774471107901,12587.131125178501,12650.9796544833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0,11667.6778050091,11000.8128260092,11262.146977421002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11133.6393306752,11534.232549897,11383.3745045376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11735.4718995971,12148.565802776599,11860.9969601561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9777.20104999475,10747.0430437619,10996.869248326499,11989.2798434622,12145.8123829047,12579.465695577299,NaN,NaN,NaN,NaN,NaN,NaN,10445.3160380097,11140.0591605408,11816.5651786255,12269.3985032653,12869.7580775812,13360.450641938798,NaN,NaN,NaN,NaN,NaN,NaN,9717.66560939327,11154.2966170956,11485.661323309,11851.592793515802,12411.007425418702,12478.4003171446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.5,11511.994351118701,10851.9814555831,11106.117534863999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10985.601930168,11370.1616956296,11220.8345081091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11575.4724851415,11972.554629403701,11689.358509933701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9633.31182654148,10584.884084859399,10840.2536811835,11818.5334453502,11982.7039636627,12418.407163740601,NaN,NaN,NaN,NaN,NaN,NaN,10286.884689126,10969.1474549216,11641.0765795664,12091.3601826023,12687.6107654293,13173.089225593501,NaN,NaN,NaN,NaN,NaN,NaN,9557.07642748157,10983.3498627599,11317.081798380501,11681.0761064053,12235.482303694,12306.4701528529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0,11356.3687526878,10703.6321364736,10950.4588913395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10837.8456068942,11206.4718444916,11059.2350212501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11415.6848432075,11797.235004553,11518.9647591631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9490.02824606139,10423.6113638353,10684.1240052686,11647.3912424477,11816.0532616399,12258.7828633294,NaN,NaN,NaN,NaN,NaN,NaN,10129.7298499299,10799.5193465172,11466.2237032124,11913.5489364652,12506.006445179099,12986.574336978501,NaN,NaN,NaN,NaN,NaN,NaN,9401.69119377404,10812.9758238873,11149.1246962789,11510.8969761898,12060.2192337798,12134.2200039622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.5,11201.110203593502,10555.289791822199,10795.1266417973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10690.4768902992,11043.7340456853,10897.8283907319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11255.9037574,11622.1855922497,11349.225315419199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9347.71299252087,10263.1793648573,10528.1849201077,11476.8090402822,11647.0051051988,12101.960481768401,NaN,NaN,NaN,NaN,NaN,NaN,9973.921327982149,10630.2565545334,11292.3125219816,11736.4656839534,12325.1728897956,12800.784741348201,NaN,NaN,NaN,NaN,NaN,NaN,9250.94072966559,10644.0189846909,10981.263507277801,11341.0462981203,11885.437556826299,11962.377659600501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0,11046.3022549006,10407.6284732882,10640.003976170601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10543.2909998437,10882.4444750196,10737.455843089101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11096.4427945809,11447.7356001779,11179.695009224699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9206.19404508,10102.7525663043,10373.3230681774,11306.8528711069,11478.5728753583,11940.370709378001,NaN,NaN,NaN,NaN,NaN,NaN,9819.50265937219,10461.725972844399,11118.595853843,11560.1168578364,12144.336037131001,12615.3026010483,NaN,NaN,NaN,NaN,NaN,NaN,9104.232581185308,10475.545494219,10813.52476711,11171.750983871001,11711.7540052462,11791.105709578898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
