# File test_qa.csv
# Generated by data_dfs_to_azcsv
# February 12, 2018
# Dataset QA_Actin (40, 96)
Step1Channel1   QA_Actin
Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
20,NaN,NaN,NaN,5743.46301875246,5950.8108933386,5700.78586342805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6253.864833541071,6450.257348522459,6472.074356022521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6174.24377917216,6458.286477073249,6409.97928683812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.2357346852195,-14.6053559770116,153.369258181716,1649.6973697097799,6826.01929497574,9402.25644934808,NaN,NaN,NaN,NaN,NaN,NaN,-18.0270075842082,-15.9967253670275,163.60416234871,1732.7189504576502,6841.90531997531,10110.611155922099,NaN,NaN,NaN,NaN,NaN,NaN,-17.7273319102133,-13.6663166196404,157.067726032908,1637.87919921814,7254.7594272980905,9874.459671456741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,NaN,NaN,NaN,6796.23176815056,7041.65971199254,6756.97315967658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7393.947322097091,7633.12056172521,7652.54419010643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7287.429418964591,7643.8653031125905,7589.815850688051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.167722567519398,1.12194446046942,327.619622312665,2899.66072031555,8069.69996233187,9939.996259008309,NaN,NaN,NaN,NaN,NaN,NaN,-14.502572740676401,4.914950861965741,341.813658979643,3073.41568469097,8083.72856612547,10673.0920956775,NaN,NaN,NaN,NaN,NaN,NaN,-17.1176449066024,-1.53943772209914,333.61064100779,2898.33808282427,8565.30414106537,10430.5871054615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,NaN,NaN,NaN,7749.14598017612,8028.86542092693,7708.98983470067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8419.150111299828,8692.27221317928,8717.098795343041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8295.72632573902,8708.61635131542,8651.40238302477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.6390523108685,27.0255264029993,654.0476575438739,4457.73901009314,9186.62493470595,10350.5177148021,NaN,NaN,NaN,NaN,NaN,NaN,-18.2475291735927,28.915067830834197,683.1220879133401,4744.1181629804405,9197.76384749653,11105.823437835601,NaN,NaN,NaN,NaN,NaN,NaN,-18.5857652990971,27.556381846898102,676.883976135498,4495.8979054992,9729.7841173225,10856.8153386964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,NaN,NaN,NaN,8536.365866769509,8836.88573127298,8494.326744325721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9275.75133097583,9569.68084306721,9594.87781775736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9125.94682683498,9592.083920315059,9525.56092590797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.694862486616302,83.938577661801,1249.51961307503,5849.69578173559,10110.1936480097,10671.219003651999,NaN,NaN,NaN,NaN,NaN,NaN,-8.139381411730941,88.5396069598373,1323.85757563219,6235.09774504445,10117.174158836999,11442.2875891336,NaN,NaN,NaN,NaN,NaN,NaN,-14.362353314511001,94.21040833361259,1298.47017639391,5920.21959316436,10695.619284045,11185.234174338899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,NaN,NaN,NaN,9127.0203485589,9444.69386868306,9087.63385951533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9917.8365820141,10230.0822658772,10260.1458919985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9757.59364560979,10256.1132137905,10187.7679103443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.07867670544783,201.86242315372502,2289.6178750202,7150.353315069449,10811.843253930401,10918.896484204799,NaN,NaN,NaN,NaN,NaN,NaN,8.80690546512233,214.565097018605,2423.91458862023,7612.184297428041,10813.473081996,11699.7034326312,NaN,NaN,NaN,NaN,NaN,NaN,4.20560014073726,221.902573073342,2383.88846333434,7233.94049350785,11424.8087533741,11436.3127927557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,NaN,NaN,NaN,9580.254465853259,9906.256020459541,9538.44838292029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10400.2349375231,10726.6436987073,10759.8519103698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10234.2791232646,10760.7086945641,10685.5859361651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.707958962872,417.408891225895,3707.53205825872,8333.19979404398,11334.410255516299,11118.9028007549,NaN,NaN,NaN,NaN,NaN,NaN,29.7105497936582,444.865394841436,3930.1315102413796,8851.314030378258,11341.4765224248,11908.5353202216,NaN,NaN,NaN,NaN,NaN,NaN,31.106835152892,456.944400608932,3886.84942782062,8412.863431095258,11977.416380717199,11639.8800151357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,NaN,NaN,NaN,9905.63095849208,10241.432523220301,9861.75490067953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10746.5197928437,11091.201521289098,11128.7836752596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10578.1749160458,11126.1670438748,11045.717991141499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.09987827458642,827.6500629907911,5129.78462229094,9310.83548274201,11717.7601206833,11270.6497246489,NaN,NaN,NaN,NaN,NaN,NaN,89.2643955622943,877.825868825328,5428.31475603581,9871.74159876701,11721.004274013601,12060.442151244299,NaN,NaN,NaN,NaN,NaN,NaN,73.7058975117525,901.1142028513581,5407.93533914686,9387.421167244229,12376.093620502299,11789.6820824675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,NaN,NaN,NaN,10175.2167333045,10517.6115450459,10120.9084698177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11027.3458569261,11383.5302823333,11420.4008044972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10856.3588865819,11420.478356481999,11336.6514392231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.098208405519,1547.6870611566699,6458.787052606171,10101.116193211801,12021.168116621298,11402.124142934299,NaN,NaN,NaN,NaN,NaN,NaN,185.91496375887698,1628.9310454077697,6819.4029194562,10693.2481078644,12028.5458477001,12195.702693379199,NaN,NaN,NaN,NaN,NaN,NaN,163.457030984113,1681.11240601958,6812.99805149666,10179.2131954935,12693.7992718969,11923.3549907387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,NaN,NaN,NaN,10382.8975453456,10727.296302631099,10321.2610353278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11250.0206640906,11617.4840039001,11649.057518838701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11078.3992187034,11651.16937001,11568.936974563101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,353.31641425873903,2729.46451774066,7645.3980643287705,10686.2946831195,12265.455270088201,11512.392664294099,NaN,NaN,NaN,NaN,NaN,NaN,396.46186042611504,2876.5337772045,8055.573536633559,11305.4897753876,12267.0250484729,12304.0066207908,NaN,NaN,NaN,NaN,NaN,NaN,343.495476204238,2966.3336407488396,8051.19764660244,10765.9361734982,12942.043775049098,12029.7142047006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,NaN,NaN,NaN,10556.4234466845,10907.1627511113,10492.1243950622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11434.077863029599,11806.8327229028,11839.0231568688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11267.1540398943,11844.1723060466,11762.0032698676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,705.9348393242999,4234.54215723117,8718.952113569141,11137.189477593301,12469.9163622814,11599.9393940913,NaN,NaN,NaN,NaN,NaN,NaN,779.511032056019,4469.79686294677,9171.49711421544,11781.888986804699,12469.191940029299,12396.7854330812,NaN,NaN,NaN,NaN,NaN,NaN,675.279100569555,4598.28313369437,9166.89898095809,11218.9582653584,13153.120020805902,12120.8858694023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,NaN,NaN,NaN,10687.5489534474,11043.7090933873,10621.4563692226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11578.402564233502,11952.5020217716,11990.1311899831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11412.0466399131,12000.2663943101,11909.5181479314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1335.44812242066,5537.37507463719,9575.57660423964,11482.0045299034,12632.212348509,11669.633618231,NaN,NaN,NaN,NaN,NaN,NaN,1473.79269984403,5816.32768795089,10062.7914221582,12145.7742193291,12623.033935809399,12469.543839915,NaN,NaN,NaN,NaN,NaN,NaN,1303.8209863372301,5978.823964588729,10062.9632735344,11560.861555861398,13321.4789779209,12191.256565156298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,NaN,NaN,NaN,10799.6249697729,11161.5025515873,10729.2346071794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11697.3095119726,12071.0591364227,12115.7557739358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11530.4534429939,12126.3947601753,12031.5528303095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2374.81364807816,6780.519487737429,10229.9342400058,11755.834010603401,12758.7776452222,11724.0981353604,NaN,NaN,NaN,NaN,NaN,NaN,2591.25777756557,7101.7097213980505,10739.3997729588,12421.195876158601,12744.8450202927,12530.026898124599,NaN,NaN,NaN,NaN,NaN,NaN,2337.89136293478,7284.131074215859,10741.4877444486,11829.078592506201,13465.0973047053,12245.978661193001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32,NaN,NaN,NaN,10892.8403705337,11255.7491739451,10813.3232608522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11795.9738930116,12164.9603294992,12210.930193479098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11620.1351112345,12228.2002325346,12127.54936901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3822.21832275025,7879.72152246384,10713.1625133612,11970.4652818753,12862.6858030729,11773.7097747969,NaN,NaN,NaN,NaN,NaN,NaN,4129.35413088207,8235.22813600343,11241.8615991231,12634.779082572,12843.8383009226,12575.4019705047,NaN,NaN,NaN,NaN,NaN,NaN,3873.9013111583204,8428.48869458294,11254.4146013046,12042.913373315,13572.9231860392,12292.859655761398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,NaN,NaN,NaN,10975.210985637199,11341.1159992525,10893.39460852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11876.6800652586,12252.066364321201,12300.502380214699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11703.6343714546,12312.6042493979,12214.333654987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5113.2441352782,8840.34478388265,11091.234459596299,12144.196172509899,12955.5129022135,11817.8076561366,NaN,NaN,NaN,NaN,NaN,NaN,5479.24669271358,9221.03245529443,11631.9473514525,12819.3703548776,12930.365054836398,12617.039611395701,NaN,NaN,NaN,NaN,NaN,NaN,5339.461315815829,9419.107702859079,11645.853183498,12219.1182501316,13665.062095346,12333.4554127919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,NaN,NaN,NaN,11035.9312568934,11407.8102559113,10955.6552385881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11943.6818309951,12317.8056536713,12374.4851468997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11771.564375023201,12383.097015572701,12276.026698918899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6330.18648822971,9579.418392171241,11376.727039495701,12279.5151825773,13027.189206353101,11851.462505949099,NaN,NaN,NaN,NaN,NaN,NaN,6758.23358041833,9981.46733220471,11927.288702586202,12959.295639375601,13002.324901098702,12649.6053763535,NaN,NaN,NaN,NaN,NaN,NaN,6705.93182418468,10184.1143244711,11954.083478730601,12356.2718512928,13738.2207706717,12363.7935182927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,NaN,NaN,NaN,11090.5102690846,11468.755802118601,11011.0552079525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12001.341781618601,12386.2156990199,12442.3269794897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11840.559816475901,12445.6737601749,12340.7840234369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7452.11086962195,10151.3365154186,11614.3527427273,12406.9441845503,13099.1347916696,11879.0993588827,NaN,NaN,NaN,NaN,NaN,NaN,7930.280985957479,10568.4122839184,12172.941907523898,13091.081141186101,13065.989511336498,12683.500015027199,NaN,NaN,NaN,NaN,NaN,NaN,7951.60233357854,10774.9047888609,12199.8032412881,12478.0057970579,13805.3451860768,12388.986535273001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,NaN,NaN,NaN,11139.1382703598,11516.6207188201,11059.6816667547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12051.6054140008,12436.485888023899,12495.8380090945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11894.125839266899,12503.750652704799,12391.1903808862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8425.45910305786,10574.4854447953,11805.8501975247,12511.486959274,13153.566256112601,11901.2847537891,NaN,NaN,NaN,NaN,NaN,NaN,8936.88435487705,11006.8917997995,12373.3924567724,13183.0400124355,13114.893369559199,12708.7989029492,NaN,NaN,NaN,NaN,NaN,NaN,9037.58367046311,11216.6401807796,12398.7794252845,12576.3539685543,13866.6720938881,12402.976137162701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,NaN,NaN,NaN,11185.4429648897,11557.2127357037,11102.0915357991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12100.424892946,12487.7524540621,12540.8845801473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11935.504180734399,12554.9853166525,12432.8194158571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9227.47664045135,10911.3303825686,11969.3669527266,12599.792364557901,13206.36698112,11920.2470246049,NaN,NaN,NaN,NaN,NaN,NaN,9750.17370155679,11347.353994958301,12541.4867488768,13283.8619048643,13161.0782822352,12726.4522974635,NaN,NaN,NaN,NaN,NaN,NaN,9936.445267245559,11565.080886150601,12562.851526349099,12666.0009233246,13922.1286624407,12419.970745025801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,NaN,NaN,NaN,11222.6733040602,11592.4441907569,11135.2309419756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12141.3828539714,12522.6853775368,12581.303071808501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11967.5522876907,12596.722607862901,12462.8234492497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9814.789376971241,11166.976767953201,12097.5535534576,12668.114450089399,13245.934839411399,11932.9322970568,NaN,NaN,NaN,NaN,NaN,NaN,10350.809495172,11610.1008478132,12674.7836492594,13355.2917243145,13196.1072270715,12740.4273162993,NaN,NaN,NaN,NaN,NaN,NaN,10611.2674769129,11833.4587832879,12694.094507291498,12734.332431601799,13974.049375891002,12433.456724913502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,NaN,NaN,NaN,11260.0510860759,11628.8586407141,11165.320167689199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12182.711428503799,12566.7108735943,12619.2952650409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12002.7881299303,12632.7865373856,12491.107580363001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10278.488365654499,11384.9880357087,12208.600564863702,12737.4934215483,13283.568848873301,11948.6030238224,NaN,NaN,NaN,NaN,NaN,NaN,10822.1700370615,11832.7847993602,12788.9753323051,13429.996525242299,13232.023992312399,12749.1309972097,NaN,NaN,NaN,NaN,NaN,NaN,11132.876147368701,12060.5548479544,12815.7503534848,12801.679054395901,14012.667022406398,12448.0763581665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,NaN,NaN,NaN,11295.7691274788,11665.818355461599,11197.8592114763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12214.1317986813,12615.3709704242,12657.6791445755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12040.683167281,12664.3299304548,12522.8210101502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10662.864621745699,11571.2997081446,12306.2620585316,12807.956808885601,13316.2386542825,11964.865793685902,NaN,NaN,NaN,NaN,NaN,NaN,11210.8511402525,12027.7030644294,12891.462878201399,13485.317878445601,13261.1786996092,12756.714664992,NaN,NaN,NaN,NaN,NaN,NaN,11556.2930307266,12253.8470500034,12926.4422797482,12863.845576108,14039.138755998201,12456.060807303798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
